Time,CaSSavg,CaJSRavg,JRyRtot,PRyR_open,PRyR_ready,PNorm_mode,PnotVinact,PLType_open,CaToT2,PIto2_open,CaJSRtot,CaSStot
11.569,0.000360384,0.908907,1.93862e-05,0.0013,0.244033,0.988,0.877833,0,11.062,0.00166667,0.00119765,5.93124
11.57,0.000370261,0.909176,2.14114e-05,0.00143333,0.2445,0.988333,0.878333,0,11.0617,0.00183333,0.00120446,5.93207
11.571,0.000372594,0.909434,2.18827e-05,0.00146667,0.245367,0.988167,0.8785,0,11.0613,0.002,0.00120499,5.93286
11.572,0.000369118,0.909696,2.12749e-05,0.00143333,0.246067,0.987833,0.8785,0,11.061,0.00233333,0.00119846,5.93366
11.573,0.000372503,0.909949,2.23435e-05,0.0015,0.247067,0.988333,0.879333,0,11.0607,0.00233333,0.00120458,5.93443
11.574,0.000374782,0.9102,2.28215e-05,0.00153333,0.2482,0.9885,0.879333,0,11.0603,0.0025,0.00120434,5.93519
11.575,0.000389801,0.910436,2.54803e-05,0.0017,0.2487,0.988167,0.879333,0,11.06,0.00233333,0.00121537,5.93591
11.576,0.000391213,0.910651,2.59267e-05,0.00173333,0.249633,0.987833,0.8795,0,11.0596,0.00216667,0.00121911,5.93657
11.577,0.000389314,0.910875,2.5799e-05,0.00173333,0.250533,0.987333,0.879833,0,11.0593,0.00183333,0.00121299,5.93725
11.578,0.000389905,0.911095,2.55909e-05,0.00173333,0.251,0.987333,0.8805,0,11.059,0.00166667,0.00120581,5.93791
11.579,0.000384062,0.911324,2.52286e-05,0.0017,0.2518,0.9875,0.881,0,11.0586,0.00233333,0.00120489,5.93861
11.58,0.000374297,0.911556,2.2696e-05,0.00153333,0.2527,0.987167,0.881167,0,11.0583,0.0035,0.001196,5.93931
11.581,0.000361718,0.911809,2.0811e-05,0.0014,0.2534,0.987667,0.882167,0,11.058,0.0025,0.00118012,5.94009
11.582,0.000361656,0.912062,2.12564e-05,0.00143333,0.254267,0.987833,0.882333,0,11.0576,0.0025,0.0011748,5.94086
11.583,0.000358073,0.912311,2.0224e-05,0.00136667,0.255133,0.987833,0.882667,0,11.0573,0.003,0.00117037,5.94162
11.584,0.000355492,0.912565,2.01843e-05,0.00136667,0.2557,0.9875,0.882833,0,11.057,0.00283333,0.00116214,5.9424
11.585,0.000360667,0.912806,2.12566e-05,0.00143333,0.2565,0.987667,0.883,0,11.0567,0.00233333,0.00116636,5.94314
11.586,0.000360981,0.913044,2.18785e-05,0.00146667,0.2573,0.987833,0.883167,0,11.0563,0.00233333,0.00116716,5.94386
11.587,0.000361524,0.913277,2.14059e-05,0.00143333,0.2581,0.988167,0.883667,0,11.056,0.00283333,0.00116432,5.94458
11.588,0.000367243,0.913499,2.33379e-05,0.00156667,0.258767,0.9885,0.884667,0,11.0557,0.002,0.00116337,5.94526
11.589,0.000367592,0.913717,2.32547e-05,0.00156667,0.259567,0.988333,0.885167,0,11.0554,0.000833333,0.00115653,5.94592
11.59,0.000360027,0.91394,2.15772e-05,0.00146667,0.260467,0.988333,0.8855,0,11.055,0.00283333,0.00114705,5.9466
11.591,0.000363537,0.914161,2.25853e-05,0.00153333,0.261567,0.989,0.8855,0,11.0547,0.0025,0.0011479,5.94727
11.592,0.000357172,0.914387,2.1e-05,0.00143333,0.262433,0.989,0.885667,0,11.0544,0.003,0.00114096,5.94796
11.593,0.000353642,0.914617,2.1014e-05,0.00143333,0.263267,0.989167,0.885667,0,11.0541,0.00283333,0.00113587,5.94866
11.594,0.000345899,0.914852,1.94467e-05,0.00133333,0.264,0.989167,0.886,0,11.0538,0.0025,0.00112838,5.94937
11.595,0.000341333,0.915095,1.88782e-05,0.0013,0.265,0.989167,0.8865,0,11.0534,0.00233333,0.00111978,5.95011
11.596,0.000339947,0.915333,1.84295e-05,0.00126667,0.265833,0.988667,0.8865,0,11.0531,0.0015,0.00111642,5.95084
11.597,0.000332354,0.915576,1.70159e-05,0.00116667,0.266933,0.988833,0.8865,0,11.0528,0.00133333,0.00110837,5.95158
11.598,0.000328948,0.915823,1.69599e-05,0.00116667,0.267667,0.988667,0.886833,0,11.0525,0.00166667,0.00110064,5.95234
11.599,0.000326421,0.916067,1.70121e-05,0.00116667,0.2684,0.988833,0.887167,0,11.0522,0.00183333,0.00109768,5.95308
11.6,0.000322403,0.916311,1.56024e-05,0.00106667,0.269133,0.988833,0.887167,0,11.0519,0.00216667,0.00109424,5.95383
11.601,0.000322075,0.916557,1.60892e-05,0.0011,0.270167,0.989,0.887333,0,11.0516,0.00233333,0.00108675,5.95458
11.602,0.000322731,0.916798,1.72074e-05,0.00116667,0.2711,0.988833,0.887333,0,11.0513,0.00283333,0.00108481,5.95532
11.603,0.000326371,0.917026,1.66808e-05,0.00113333,0.271767,0.989,0.887667,0,11.051,0.00183333,0.00108916,5.95602
11.604,0.000322899,0.917259,1.66948e-05,0.00113333,0.272867,0.989,0.888167,0,11.0507,0.002,0.00108478,5.95673
11.605,0.000327198,0.917484,1.76273e-05,0.0012,0.273633,0.988667,0.888833,0,11.0504,0.00166667,0.00108361,5.95742
11.606,0.000323063,0.917709,1.66399e-05,0.00113333,0.274633,0.9885,0.888833,0,11.0501,0.00216667,0.00107696,5.95811
11.607,0.000320848,0.917934,1.66296e-05,0.00113333,0.275233,0.9885,0.889,0,11.0497,0.00116667,0.00107373,5.9588
11.608,0.000319536,0.918157,1.61305e-05,0.0011,0.275767,0.988833,0.889,0,11.0494,0.0015,0.00107058,5.95948
11.609,0.000309586,0.918394,1.4677e-05,0.001,0.276533,0.988333,0.889167,0,11.0491,0.00216667,0.00106041,5.9602
11.61,0.000316512,0.918623,1.63614e-05,0.0011,0.2774,0.988833,0.890167,0,11.0488,0.00333333,0.00106727,5.9609
11.611,0.000314017,0.918844,1.57364e-05,0.00106667,0.278467,0.989333,0.890667,0,11.0485,0.0025,0.00106203,5.96158
11.612,0.00031546,0.919068,1.67836e-05,0.00113333,0.279333,0.989333,0.890833,0,11.0482,0.0015,0.00105719,5.96226
11.613,0.000313838,0.919286,1.5895e-05,0.00106667,0.2803,0.988833,0.891167,0,11.0479,0.00133333,0.00105909,5.96292
11.614,0.000309367,0.919513,1.54684e-05,0.00103333,0.281067,0.989,0.891333,0,11.0476,0.00216667,0.00105263,5.96362
11.615,0.000307103,0.919734,1.44217e-05,0.000966667,0.281933,0.989833,0.891667,0,11.0474,0.002,0.00104674,5.9643
11.616,0.000299374,0.919966,1.33942e-05,0.0009,0.282533,0.9895,0.891833,0,11.0471,0.00216667,0.00103684,5.96501
11.617,0.000304049,0.920192,1.48878e-05,0.001,0.283233,0.9895,0.892167,0,11.0468,0.00183333,0.00103426,5.9657
11.618,0.000299786,0.920414,1.38789e-05,0.000933333,0.284,0.9895,0.892333,0,11.0465,0.002,0.00102764,5.96637
11.619,0.000291272,0.920648,1.22768e-05,0.000833333,0.284633,0.9895,0.892667,0,11.0462,0.0025,0.00101715,5.96709
11.62,0.000292383,0.920881,1.28532e-05,0.000866667,0.285467,0.989667,0.893,0,11.0459,0.00166667,0.00101824,5.9678
11.621,0.000289634,0.921115,1.28854e-05,0.000866667,0.2862,0.989667,0.893,0,11.0456,0.0015,0.00101317,5.96851
11.622,0.000290822,0.921344,1.28255e-05,0.000866667,0.286867,0.989667,0.893333,0,11.0453,0.00133333,0.00101037,5.96921
11.623,0.000288336,0.92157,1.2439e-05,0.000833333,0.287667,0.989833,0.893833,0,11.045,0.003,0.00100902,5.9699
11.624,0.000290212,0.921791,1.30153e-05,0.000866667,0.2887,0.989667,0.894167,0,11.0447,0.00116667,0.00101172,5.97057
11.625,0.00029259,0.922009,1.35884e-05,0.0009,0.289533,0.990167,0.8945,0,11.0445,0.00166667,0.00101333,5.97123
11.626,0.000297778,0.922216,1.45849e-05,0.000966667,0.290567,0.990167,0.894667,0,11.0442,0.00116667,0.00101455,5.97186
11.627,0.000295061,0.92242,1.41026e-05,0.000933333,0.2916,0.990167,0.894833,0,11.0439,0.00166667,0.00101195,5.97248
11.628,0.000287775,0.922631,1.24351e-05,0.000833333,0.292467,0.990167,0.895333,0,11.0436,0.00116667,0.00100277,5.97312
11.629,0.000284872,0.92285,1.24542e-05,0.000833333,0.2932,0.990333,0.895833,0,11.0433,0.0015,0.000996998,5.97379
11.63,0.000282456,0.923068,1.19213e-05,0.0008,0.293967,0.990333,0.896,0,11.043,0.0015,0.000991316,5.97445
11.631,0.000281297,0.923282,1.1873e-05,0.0008,0.294533,0.990333,0.896333,0,11.0428,0.00266667,0.00098779,5.9751
11.632,0.0002855,0.923492,1.29588e-05,0.000866667,0.295433,0.990667,0.896333,0,11.0425,0.0025,0.00098882,5.97574
11.633,0.000279974,0.923703,1.19565e-05,0.0008,0.2961,0.991167,0.896333,0,11.0422,0.002,0.000983604,5.97638
11.634,0.000278716,0.923918,1.1931e-05,0.0008,0.296767,0.991667,0.8965,0,11.0419,0.00166667,0.000980794,5.97703
11.635,0.000275795,0.924132,1.13781e-05,0.000766667,0.297633,0.991667,0.896667,0,11.0416,0.00166667,0.000975408,5.97767
11.636,0.000276548,0.924341,1.14077e-05,0.000766667,0.2985,0.991667,0.896667,0,11.0414,0.0015,0.000973861,5.9783
11.637,0.000274495,0.924553,1.13957e-05,0.000766667,0.299067,0.992167,0.896667,0,11.0411,0.00166667,0.000968334,5.97895
11.638,0.000278805,0.924756,1.24545e-05,0.000833333,0.299967,0.992167,0.896833,0,11.0408,0.0015,0.000972681,5.97956
11.639,0.000276073,0.924958,1.18888e-05,0.0008,0.301033,0.992167,0.896833,0,11.0405,0.00133333,0.000969396,5.98017
11.64,0.00027948,0.925153,1.30578e-05,0.000866667,0.301767,0.992167,0.897667,0,11.0403,0.00133333,0.000972594,5.98076
11.641,0.000280829,0.925343,1.30032e-05,0.000866667,0.302733,0.992167,0.897667,0,11.04,0.000666667,0.000972765,5.98133
11.642,0.000279365,0.925535,1.30812e-05,0.000866667,0.3033,0.992,0.897667,0,11.0397,0.001,0.000970619,5.98191
11.643,0.000281004,0.925721,1.35786e-05,0.0009,0.303967,0.992167,0.898167,0,11.0395,0.002,0.000970993,5.98247
11.644,0.000282246,0.925904,1.35132e-05,0.0009,0.304967,0.992,0.898333,0,11.0392,0.00116667,0.000968006,5.98302
11.645,0.000274803,0.92609,1.19466e-05,0.0008,0.305833,0.992167,0.898833,0,11.0389,0.00316667,0.000960139,5.98358
11.646,0.000277172,0.926279,1.30235e-05,0.000866667,0.306567,0.992167,0.898833,0,11.0387,0.00133333,0.000961157,5.98415
11.647,0.000277849,0.926462,1.2923e-05,0.000866667,0.307267,0.991667,0.899,0,11.0384,0.00216667,0.000960927,5.9847
11.648,0.000282584,0.92664,1.39023e-05,0.000933333,0.307767,0.9915,0.899333,0,11.0381,0.00183333,0.00096189,5.98523
11.649,0.000281705,0.926812,1.37958e-05,0.000933333,0.308467,0.9915,0.8995,0,11.0379,0.00166667,0.000959027,5.98575
11.65,0.000281072,0.926984,1.38192e-05,0.000933333,0.309233,0.991833,0.899667,0,11.0376,0.00166667,0.000959361,5.98626
11.651,0.000277972,0.927158,1.33022e-05,0.0009,0.3098,0.991667,0.9,0,11.0373,0.002,0.000957097,5.98678
11.652,0.000276938,0.927333,1.34321e-05,0.0009,0.3102,0.992,0.900333,0,11.0371,0.0015,0.000956081,5.98731
11.653,0.000269859,0.927512,1.15219e-05,0.000766667,0.310833,0.992333,0.900667,0,11.0368,0.00166667,0.000949472,5.98784
11.654,0.000269346,0.927697,1.21014e-05,0.0008,0.311367,0.9925,0.900833,0,11.0366,0.00183333,0.000943141,5.98841
11.655,0.000270043,0.927872,1.20619e-05,0.0008,0.312,0.992167,0.901167,0,11.0363,0.002,0.000940956,5.98894
11.656,0.000264032,0.928051,1.10302e-05,0.000733333,0.312633,0.9925,0.901333,0,11.036,0.002,0.000933443,5.98948
11.657,0.000260541,0.928233,1.05926e-05,0.0007,0.3135,0.992833,0.901667,0,11.0358,0.00116667,0.000930979,5.99004
11.658,0.000265315,0.928411,1.1667e-05,0.000766667,0.3144,0.993,0.902,0,11.0355,0.00133333,0.000934686,5.99057
11.659,0.000268527,0.92858,1.22377e-05,0.0008,0.314933,0.993167,0.902167,0,11.0353,0.00183333,0.00093303,5.99109
11.66,0.000271077,0.928743,1.31654e-05,0.000866667,0.315633,0.9935,0.902333,0,11.035,0.00216667,0.000931405,5.99158
11.661,0.000273718,0.9289,1.36157e-05,0.0009,0.3164,0.9935,0.902667,0,11.0348,0.000833333,0.000933711,5.99206
11.662,0.000269838,0.92906,1.25777e-05,0.000833333,0.317167,0.9935,0.902667,0,11.0345,0.00166667,0.000928609,5.99254
11.663,0.000266622,0.929222,1.1488e-05,0.000766667,0.318,0.993333,0.903,0,11.0343,0.00283333,0.000922576,5.99302
11.664,0.000265284,0.929388,1.19264e-05,0.0008,0.319167,0.993333,0.903167,0,11.034,0.0015,0.00091518,5.99352
11.665,0.000271417,0.929547,1.33405e-05,0.0009,0.32,0.993333,0.9035,0,11.0338,0.00166667,0.00091574,5.994
11.666,0.000275735,0.929697,1.42319e-05,0.000966667,0.3207,0.993667,0.903667,0,11.0335,0.00233333,0.0009162,5.99444
11.667,0.000270434,0.929848,1.30977e-05,0.0009,0.3216,0.9935,0.904,0,11.0332,0.002,0.000911245,5.99489
11.668,0.000261555,0.930009,1.15351e-05,0.0008,0.322367,0.993667,0.904333,0,11.033,0.00233333,0.000905019,5.99537
11.669,0.000263111,0.930171,1.20196e-05,0.000833333,0.3235,0.993667,0.904333,0,11.0328,0.00166667,0.000906112,5.99585
11.67,0.000259857,0.930333,1.16254e-05,0.0008,0.324667,0.993667,0.904833,0,11.0325,0.00233333,0.000902174,5.99633
11.671,0.000264451,0.930491,1.27305e-05,0.000866667,0.3254,0.993333,0.905,0,11.0323,0.00233333,0.000906102,5.9968
11.672,0.000266996,0.930634,1.26035e-05,0.000866667,0.326433,0.9935,0.905,0,11.032,0.0015,0.000906376,5.99723
11.673,0.00026468,0.930784,1.25594e-05,0.000866667,0.3275,0.993667,0.905333,0,11.0318,0.001,0.000901639,5.99768
11.674,0.000260156,0.930932,1.15316e-05,0.0008,0.3283,0.993667,0.905667,0,11.0315,0.00133333,0.000897974,5.99812
11.675,0.000258089,0.931087,1.14429e-05,0.0008,0.329133,0.993833,0.906,0,11.0313,0.00216667,0.000893545,5.99858
