Time,INa,IKr,IKs,Ito1,IK1,IKp,INaCa,INaK,IpCa,ICab,INab,ICa,JDHPR,Jup,Jtrpn,Jtr,Jxfer,IKv43,IKv14,IKv14_K,IKv14_Na,Ito2,Istim,Itot
1.657,-1.66156e-07,1.78885e-07,-0.0011617,-1.08708e-07,0.292579,1.18988e-10,-0.206373,0.145419,0.00928087,-0.0542791,-0.161826,0,-0,4.21469e-05,-2.55854e-05,3.65166e-05,2.22802e-05,1.48509e-10,-1.08856e-07,5.21334e-09,-1.1407e-07,-0.0255757,0,-0.00193588
1.658,-1.65887e-07,1.78132e-07,-0.00115971,-1.08734e-07,0.291442,1.18446e-10,-0.206062,0.14541,0.00927211,-0.0542845,-0.161829,0,-0,4.19989e-05,-2.51617e-05,3.65159e-05,2.27132e-05,1.47787e-10,-1.08882e-07,5.19235e-09,-1.14074e-07,-0.0200966,0,0.00269233
1.659,-1.66623e-07,1.80017e-07,-0.0011566,-1.09124e-07,0.294495,1.19902e-10,-0.205766,0.145434,0.00926466,-0.0542862,-0.16182,0,-0,4.18715e-05,-2.46562e-05,3.65732e-05,2.36967e-05,1.49699e-10,-1.09274e-07,5.27089e-09,-1.14545e-07,-0.0310526,0,-0.00488834
1.66,-1.67376e-07,1.8192e-07,-0.00115354,-1.09528e-07,0.297555,1.21366e-10,-0.20544,0.145459,0.00925636,-0.0542884,-0.161811,0,-0,4.17314e-05,-2.424e-05,3.65567e-05,2.30591e-05,1.51701e-10,-1.0968e-07,5.35081e-09,-1.1503e-07,-0.0292205,0,0.00035638
1.661,-1.66872e-07,1.80564e-07,-0.00115195,-1.09474e-07,0.295422,1.20345e-10,-0.205122,0.145442,0.00924716,-0.0542948,-0.161817,0,-0,4.15773e-05,-2.39142e-05,3.6496e-05,2.34364e-05,1.50424e-10,-1.09624e-07,5.30606e-09,-1.1493e-07,-0.0164387,0,0.011286
1.662,-1.66385e-07,1.79322e-07,-0.00115033,-1.09411e-07,0.293477,1.19416e-10,-0.204804,0.145427,0.00923799,-0.0543011,-0.161823,0,-0,4.14239e-05,-2.36034e-05,3.64228e-05,2.24634e-05,1.49103e-10,-1.0956e-07,5.26468e-09,-1.14824e-07,-0.0219209,0,0.00414255
1.663,-1.66542e-07,1.79739e-07,-0.00114802,-1.09588e-07,0.294175,1.19749e-10,-0.204392,0.145433,0.00922678,-0.0543065,-0.161821,0,-0,4.12388e-05,-2.34659e-05,3.62602e-05,2.1433e-05,1.49533e-10,-1.09737e-07,5.28694e-09,-1.15024e-07,-0.0310532,0,-0.00388683
1.664,-1.66143e-07,1.7867e-07,-0.00114639,-1.09561e-07,0.292509,1.18955e-10,-0.204005,0.14542,0.00921574,-0.0543136,-0.161825,0,-0,4.10563e-05,-2.33197e-05,3.6137e-05,2.33665e-05,1.48463e-10,-1.0971e-07,5.25281e-09,-1.14962e-07,-0.0255759,0,0.00027809
1.665,-1.65914e-07,1.78033e-07,-0.0011446,-1.09596e-07,0.291537,1.18491e-10,-0.203739,0.145412,0.0092082,-0.0543183,-0.161828,0,-0,4.09286e-05,-2.29091e-05,3.6174e-05,2.4368e-05,1.47831e-10,-1.09744e-07,5.2353e-09,-1.14979e-07,-0.0200965,0,0.00502975
1.666,-1.65746e-07,1.77579e-07,-0.00114276,-1.09653e-07,0.290858,1.18168e-10,-0.203467,0.145407,0.00920052,-0.0543229,-0.16183,0,-0,4.07991e-05,-2.25281e-05,3.61866e-05,2.46512e-05,1.47391e-10,-1.098e-07,5.22466e-09,-1.15025e-07,-0.0219244,0,0.00277883
1.667,-1.65451e-07,1.76806e-07,-0.00114108,-1.09659e-07,0.289678,1.17607e-10,-0.203246,0.145398,0.00919415,-0.0543272,-0.161834,0,-0,4.06903e-05,-2.20636e-05,3.62432e-05,2.61031e-05,1.46614e-10,-1.09806e-07,5.2017e-09,-1.15007e-07,-0.0274075,0,-0.00368467
1.668,-1.65475e-07,1.76815e-07,-0.0011391,-1.09788e-07,0.289744,1.17638e-10,-0.202994,0.145399,0.00918719,-0.0543308,-0.161833,0,-0,4.05726e-05,-2.1669e-05,3.62404e-05,2.49254e-05,1.46659e-10,-1.09935e-07,5.20914e-09,-1.15144e-07,-0.023753,0,0.000279747
1.669,-1.65394e-07,1.76568e-07,-0.00113726,-1.09877e-07,0.289399,1.17475e-10,-0.20267,0.145396,0.00917817,-0.0543359,-0.161834,0,-0,4.04227e-05,-2.1453e-05,3.6139e-05,2.37176e-05,1.46443e-10,-1.10023e-07,5.20651e-09,-1.1523e-07,-0.0219263,0,0.00206923
1.67,-1.6517e-07,1.75963e-07,-0.0011356,-1.09911e-07,0.288486,1.17041e-10,-0.202322,0.145389,0.00916832,-0.0543418,-0.161837,0,-0,4.026e-05,-2.13116e-05,3.6004e-05,2.39888e-05,1.4585e-10,-1.10057e-07,5.19014e-09,-1.15247e-07,-0.0201003,0,0.00330674
1.671,-1.64985e-07,1.75459e-07,-0.00113393,-1.09957e-07,0.287737,1.16686e-10,-0.201971,0.145383,0.00915842,-0.0543476,-0.161839,0,-0,4.00966e-05,-2.11804e-05,3.5868e-05,2.38999e-05,1.45344e-10,-1.10102e-07,5.17751e-09,-1.15279e-07,-0.023756,0,-0.000768063
1.672,-1.64979e-07,1.75393e-07,-0.0011321,-1.10074e-07,0.287685,1.16661e-10,-0.201658,0.145383,0.00914973,-0.0543522,-0.161839,0,-0,3.99521e-05,-2.09609e-05,3.57884e-05,2.49228e-05,1.45325e-10,-1.10219e-07,5.18198e-09,-1.15401e-07,-0.0201013,0,0.00313473
1.673,-1.64417e-07,1.73916e-07,-0.00113089,-1.09976e-07,0.285385,1.15572e-10,-0.201375,0.145365,0.00914135,-0.0543584,-0.161846,0,-0,3.98127e-05,-2.07279e-05,3.57261e-05,2.48834e-05,1.43849e-10,-1.10119e-07,5.13206e-09,-1.15252e-07,-0.0237594,0,-0.002577
1.674,-1.64504e-07,1.74075e-07,-0.00112901,-1.10128e-07,0.285698,1.1572e-10,-0.201067,0.145368,0.00913286,-0.0543627,-0.161845,0,-0,3.96715e-05,-2.05151e-05,3.56494e-05,2.46042e-05,1.44054e-10,-1.10272e-07,5.14532e-09,-1.15417e-07,-0.0164485,0,0.00534735
1.675,-1.64258e-07,1.73408e-07,-0.00112752,-1.10147e-07,0.284693,1.15245e-10,-0.200832,0.14536,0.00912613,-0.054367,-0.161848,0,-0,3.95581e-05,-2.01752e-05,3.56687e-05,2.67338e-05,1.43396e-10,-1.10291e-07,5.12641e-09,-1.15417e-07,-0.0182772,0,0.00272751
1.676,-1.64167e-07,1.73154e-07,-0.00112587,-1.10226e-07,0.284348,1.15082e-10,-0.200601,0.145358,0.00911962,-0.0543708,-0.161849,0,-0,3.94484e-05,-1.98354e-05,3.56592e-05,2.50543e-05,1.43141e-10,-1.10369e-07,5.12325e-09,-1.15492e-07,-0.0219331,0,-0.00105404
1.677,-1.64442e-07,1.73848e-07,-0.00112385,-1.10445e-07,0.285512,1.15632e-10,-0.200243,0.145367,0.00910988,-0.0543751,-0.161845,0,-0,3.92882e-05,-1.9762e-05,3.54936e-05,2.40455e-05,1.43887e-10,-1.10589e-07,5.15643e-09,-1.15745e-07,-0.0292421,0,-0.0068395
1.678,-1.64626e-07,1.74269e-07,-0.00112198,-1.10635e-07,0.286229,1.15972e-10,-0.199873,0.145373,0.00909972,-0.05438,-0.161843,0,-0,3.91214e-05,-1.97241e-05,3.53193e-05,2.34851e-05,1.44385e-10,-1.10779e-07,5.17951e-09,-1.15959e-07,-0.0219306,0,0.00155389
1.679,-1.64594e-07,1.74176e-07,-0.00112036,-1.10735e-07,0.286121,1.1592e-10,-0.19947,0.145372,0.00908847,-0.0543861,-0.161843,0,-0,3.89374e-05,-1.97714e-05,3.51151e-05,2.31896e-05,1.44285e-10,-1.1088e-07,5.18204e-09,-1.16062e-07,-0.0255859,0,-0.00182409
1.68,-1.64643e-07,1.74234e-07,-0.00111871,-1.10875e-07,0.286246,1.15979e-10,-0.199091,0.145374,0.0090779,-0.0543916,-0.161843,0,-0,3.8764e-05,-1.9764e-05,3.4926e-05,2.27019e-05,1.44408e-10,-1.11019e-07,5.19105e-09,-1.1621e-07,-0.0182755,0,0.0059774
1.681,-1.64533e-07,1.73952e-07,-0.00111723,-1.10947e-07,0.285826,1.15781e-10,-0.198631,0.145371,0.00906493,-0.0543989,-0.161844,0,-0,3.85529e-05,-1.99428e-05,3.46326e-05,2.03605e-05,1.44146e-10,-1.11091e-07,5.1861e-09,-1.16278e-07,-0.0201035,0,0.00416718
1.682,-1.64314e-07,1.73334e-07,-0.00111591,-1.10979e-07,0.28487,1.15329e-10,-0.198108,0.145363,0.00905006,-0.0544076,-0.161847,0,-0,3.83118e-05,-2.02588e-05,3.42931e-05,1.99554e-05,1.43534e-10,-1.11123e-07,5.1686e-09,-1.16291e-07,-0.0127939,0,0.011012
1.683,-1.6374e-07,1.71814e-07,-0.00111499,-1.10873e-07,0.282479,1.142e-10,-0.197673,0.145345,0.00903734,-0.0544161,-0.161854,0,-0,3.81042e-05,-2.03919e-05,3.40856e-05,2.13152e-05,1.42028e-10,-1.11015e-07,5.11627e-09,-1.16132e-07,-0.0127958,0,0.00900781
1.684,-1.63306e-07,1.70683e-07,-0.00111392,-1.10812e-07,0.280721,1.13373e-10,-0.197277,0.145331,0.00902585,-0.0544236,-0.161859,0,-0,3.79157e-05,-2.0425e-05,3.38969e-05,2.06235e-05,1.40846e-10,-1.10953e-07,5.07865e-09,-1.16032e-07,-0.0201098,0,0.000294745
1.685,-1.63687e-07,1.71681e-07,-0.00111197,-1.11064e-07,0.282373,1.1415e-10,-0.196883,0.145344,0.00901513,-0.0544281,-0.161854,0,-0,3.77393e-05,-2.03959e-05,3.37528e-05,2.16184e-05,1.41833e-10,-1.11206e-07,5.12294e-09,-1.16329e-07,-0.0292477,0,-0.00679241
1.686,-1.64057e-07,1.72581e-07,-0.00111011,-1.11326e-07,0.283855,1.14849e-10,-0.196502,0.145356,0.00900473,-0.0544326,-0.161849,0,-0,3.7568e-05,-2.03426e-05,3.36092e-05,2.16671e-05,1.42837e-10,-1.11468e-07,5.16448e-09,-1.16633e-07,-0.0237616,0,0.00055977
1.687,-1.6348e-07,1.71038e-07,-0.00110929,-1.11218e-07,0.281423,1.13703e-10,-0.196174,0.145337,0.00899498,-0.0544397,-0.161856,0,-0,3.74069e-05,-2.02416e-05,3.34909e-05,2.2956e-05,1.41331e-10,-1.1136e-07,5.11118e-09,-1.16471e-07,-0.0164528,0,0.00572247
1.688,-1.63029e-07,1.69842e-07,-0.00110834,-1.11154e-07,0.279556,1.12825e-10,-0.196,0.145323,0.00898966,-0.0544439,-0.161862,0,-0,3.73154e-05,-1.98047e-05,3.35754e-05,2.5542e-05,1.40122e-10,-1.11294e-07,5.0712e-09,-1.16366e-07,-0.018283,0,0.0021712
1.689,-1.62977e-07,1.69666e-07,-0.00110698,-1.11244e-07,0.279325,1.12717e-10,-0.195755,0.145321,0.0089827,-0.0544478,-0.161862,0,-0,3.71986e-05,-1.95166e-05,3.35136e-05,2.18356e-05,1.39957e-10,-1.11383e-07,5.0707e-09,-1.16454e-07,-0.0164549,0,0.00400198
1.69,-1.63759e-07,1.71713e-07,-0.00110472,-1.11649e-07,0.282651,1.14281e-10,-0.195312,0.145347,0.00897092,-0.0544517,-0.161853,0,-0,3.70058e-05,-1.96133e-05,3.32314e-05,1.91845e-05,1.4199e-10,-1.11791e-07,5.15541e-09,-1.16946e-07,-0.0292472,0,-0.00499883
1.691,-1.63237e-07,1.70277e-07,-0.00110395,-1.11568e-07,0.280389,1.13216e-10,-0.194865,0.14533,0.00895779,-0.0544604,-0.161859,0,-0,3.67919e-05,-1.98052e-05,3.29334e-05,1.92641e-05,1.40669e-10,-1.11708e-07,5.10661e-09,-1.16815e-07,-0.0164538,0,0.00593403
1.692,-1.6255e-07,1.68483e-07,-0.00110333,-1.11408e-07,0.277559,1.11888e-10,-0.194425,0.145308,0.00894474,-0.0544696,-0.161867,0,-0,3.65788e-05,-1.99823e-05,3.26396e-05,1.91014e-05,1.38849e-10,-1.11547e-07,5.04312e-09,-1.1659e-07,-0.0201137,0,-0.000167928
1.693,-1.62416e-07,1.68144e-07,-0.00110212,-1.11458e-07,0.27707,1.11659e-10,-0.193965,0.145304,0.0089316,-0.054477,-0.161869,0,-0,3.63641e-05,-2.01579e-05,3.23443e-05,1.89903e-05,1.38479e-10,-1.11596e-07,5.03566e-09,-1.16632e-07,-0.0310857,0,-0.0111929
1.694,-1.62579e-07,1.68512e-07,-0.00110064,-1.11635e-07,0.277714,1.11961e-10,-0.193525,0.145309,0.00891927,-0.0544832,-0.161867,0,-0,3.61618e-05,-2.02631e-05,3.20926e-05,1.84212e-05,1.38915e-10,-1.11774e-07,5.05647e-09,-1.1683e-07,-0.0274275,0,-0.00646069
1.695,-1.62468e-07,1.6817e-07,-0.00109948,-1.11704e-07,0.277213,1.11725e-10,-0.19307,0.145306,0.00890623,-0.0544906,-0.161868,0,-0,3.59483e-05,-2.04165e-05,3.1804e-05,1.77747e-05,1.38641e-10,-1.11842e-07,5.0496e-09,-1.16892e-07,-0.0182856,0,0.00261037
1.696,-1.6241e-07,1.68013e-07,-0.00109826,-1.11782e-07,0.277012,1.11631e-10,-0.192609,0.145304,0.00889307,-0.0544979,-0.161869,0,-0,3.57327e-05,-2.05714e-05,3.15386e-05,1.82274e-05,1.3843e-10,-1.11921e-07,5.04913e-09,-1.1697e-07,-0.0292573,0,-0.00812228
1.697,-1.62466e-07,1.68097e-07,-0.00109696,-1.11917e-07,0.277192,1.11716e-10,-0.192227,0.145306,0.00888225,-0.0545036,-0.161868,0,-0,3.55537e-05,-2.05406e-05,3.13709e-05,1.81786e-05,1.38597e-10,-1.12055e-07,5.05879e-09,-1.17114e-07,-0.0219427,0,-0.000259114
1.698,-1.62404e-07,1.67913e-07,-0.00109579,-1.12003e-07,0.27694,1.11597e-10,-0.191831,0.145304,0.0088709,-0.0545099,-0.161869,0,-0,3.53664e-05,-2.05485e-05,3.11798e-05,1.83588e-05,1.38439e-10,-1.12141e-07,5.05766e-09,-1.17199e-07,-0.021943,0,-0.000134306
1.699,-1.62255e-07,1.67477e-07,-0.00109475,-1.12053e-07,0.276281,1.11289e-10,-0.19146,0.145299,0.00886019,-0.0545162,-0.161871,0,-0,3.51891e-05,-2.05097e-05,3.10194e-05,1.78433e-05,1.38031e-10,-1.12191e-07,5.04677e-09,-1.17237e-07,-0.0182866,0,0.00321178
1.7,-1.6202e-07,1.66889e-07,-0.00109378,-1.12059e-07,0.275382,1.10868e-10,-0.191091,0.145292,0.00884944,-0.0545227,-0.161873,0,-0,3.50112e-05,-2.04733e-05,3.08806e-05,1.9611e-05,1.37409e-10,-1.12197e-07,5.02914e-09,-1.17226e-07,-0.0274314,0,-0.00648893
1.701,-1.6219e-07,1.67269e-07,-0.00109244,-1.12235e-07,0.276037,1.11175e-10,-0.190804,0.145297,0.0088414,-0.0545266,-0.161871,0,-0,3.48761e-05,-2.02324e-05,3.08574e-05,2.01998e-05,1.37828e-10,-1.12373e-07,5.05009e-09,-1.17423e-07,-0.0219443,0,-6.37351e-05
1.702,-1.62378e-07,1.6774e-07,-0.00109108,-1.12418e-07,0.276831,1.11547e-10,-0.190539,0.145304,0.00883399,-0.0545301,-0.161869,0,-0,3.47512e-05,-1.99544e-05,3.08473e-05,2.11617e-05,1.3834e-10,-1.12556e-07,5.07418e-09,-1.1763e-07,-0.018286,0,0.00465322
1.703,-1.6185e-07,1.66331e-07,-0.00109051,-1.1232e-07,0.274603,1.10504e-10,-0.19034,0.145287,0.00882782,-0.054535,-0.161875,0,-0,3.46459e-05,-1.95964e-05,3.08944e-05,2.19977e-05,1.36983e-10,-1.12457e-07,5.02525e-09,-1.17482e-07,-0.0201173,0,0.000758464
1.704,-1.62075e-07,1.66957e-07,-0.00108912,-1.12502e-07,0.275647,1.10992e-10,-0.19013,0.145295,0.00882203,-0.0545374,-0.161872,0,-0,3.45471e-05,-1.9226e-05,3.09086e-05,2.1167e-05,1.37543e-10,-1.12639e-07,5.05428e-09,-1.17694e-07,-0.0365746,0,-0.0144399
1.705,-1.62308e-07,1.67453e-07,-0.00108781,-1.1271e-07,0.276474,1.11379e-10,-0.189868,0.145302,0.00881471,-0.0545408,-0.16187,0,-0,3.44241e-05,-1.89892e-05,3.08608e-05,2.16656e-05,1.38138e-10,-1.12848e-07,5.08021e-09,-1.17929e-07,-0.0146291,0,0.00859405
1.706,-1.61962e-07,1.66563e-07,-0.00108709,-1.12678e-07,0.275071,1.10723e-10,-0.189619,0.145291,0.00880725,-0.0545459,-0.161874,0,-0,3.42993e-05,-1.87742e-05,3.07835e-05,1.99882e-05,1.37255e-10,-1.12815e-07,5.05064e-09,-1.17866e-07,-0.0219455,0,9.80207e-05
1.707,-1.61712e-07,1.65851e-07,-0.00108631,-1.12689e-07,0.273956,1.10202e-10,-0.189282,0.145282,0.00879734,-0.0545521,-0.161877,0,-0,3.41357e-05,-1.8756e-05,3.06059e-05,1.96955e-05,1.36589e-10,-1.12825e-07,5.0288e-09,-1.17854e-07,-0.0128024,0,0.00843601
1.708,-1.61675e-07,1.65799e-07,-0.00108526,-1.12768e-07,0.27391,1.10181e-10,-0.188926,0.145282,0.00878713,-0.0545577,-0.161877,0,-0,3.39672e-05,-1.8762e-05,3.04044e-05,1.81021e-05,1.36465e-10,-1.12905e-07,5.03141e-09,-1.17936e-07,-0.0292628,0,-0.00773018
1.709,-1.61938e-07,1.66428e-07,-0.00108396,-1.12983e-07,0.27495,1.10667e-10,-0.188477,0.14529,0.00877444,-0.0545639,-0.161874,0,-0,3.37595e-05,-1.89542e-05,3.00914e-05,1.7039e-05,1.37186e-10,-1.1312e-07,5.06188e-09,-1.18182e-07,-0.0201169,0,0.00289893
1.71,-1.62235e-07,1.67225e-07,-0.00108262,-1.13201e-07,0.276255,1.11277e-10,-0.188013,0.145301,0.00876137,-0.05457,-0.16187,0,-0,3.35454e-05,-1.91657e-05,2.97868e-05,1.6583e-05,1.37959e-10,-1.13339e-07,5.0979e-09,-1.18437e-07,-0.0292586,0,-0.00447745
1.711,-1.6193e-07,1.66372e-07,-0.00108197,-1.1319e-07,0.274901,1.10644e-10,-0.187582,0.14529,0.00874864,-0.054578,-0.161874,0,-0,3.33365e-05,-1.93409e-05,2.95065e-05,1.65839e-05,1.37171e-10,-1.13327e-07,5.07014e-09,-1.18397e-07,-0.0182881,0,0.00553573
1.712,-1.61123e-07,1.64216e-07,-0.00108186,-1.12974e-07,0.27146,1.09039e-10,-0.187185,0.145264,0.00873645,-0.0545872,-0.161884,0,-0,3.31359e-05,-1.9467e-05,2.92568e-05,1.6165e-05,1.35034e-10,-1.13109e-07,4.99145e-09,-1.181e-07,-0.0128044,0,0.00791724
1.713,-1.6082e-07,1.63433e-07,-0.00108119,-1.12945e-07,0.270242,1.08472e-10,-0.18682,0.145254,0.00872565,-0.054594,-0.161888,0,-0,3.29572e-05,-1.94802e-05,2.90946e-05,1.82816e-05,1.34175e-10,-1.13079e-07,4.96577e-09,-1.18045e-07,-0.0256107,0,-0.00577218
1.714,-1.61039e-07,1.63965e-07,-0.00107999,-1.13139e-07,0.271143,1.08891e-10,-0.186502,0.145261,0.00871666,-0.0545982,-0.161885,0,-0,3.2807e-05,-1.9358e-05,2.89721e-05,1.71428e-05,1.34775e-10,-1.13274e-07,4.9924e-09,-1.18267e-07,-0.0182923,0,0.00276304
1.715,-1.60499e-07,1.62511e-07,-0.00107962,-1.13024e-07,0.268848,1.07824e-10,-0.186161,0.145244,0.00870629,-0.0546056,-0.161892,0,-0,3.26352e-05,-1.93444e-05,2.88035e-05,1.7287e-05,1.33353e-10,-1.13157e-07,4.94134e-09,-1.18099e-07,-0.0182949,0,0.000764242
1.716,-1.60715e-07,1.63064e-07,-0.00107844,-1.1321e-07,0.269788,1.08261e-10,-0.185841,0.145251,0.00869722,-0.0546099,-0.161889,0,-0,3.24839e-05,-1.92323e-05,2.8696e-05,1.81344e-05,1.33906e-10,-1.13344e-07,4.96833e-09,-1.18312e-07,-0.023782,0,-0.00346367
1.717,-1.61007e-07,1.63792e-07,-0.00107721,-1.13428e-07,0.271003,1.08826e-10,-0.18555,0.145261,0.00868905,-0.0546135,-0.161885,0,-0,3.23468e-05,-1.90578e-05,2.86152e-05,1.83058e-05,1.34662e-10,-1.13563e-07,5.00231e-09,-1.18565e-07,-0.0201217,0,0.00170495
1.718,-1.61065e-07,1.63932e-07,-0.00107624,-1.13555e-07,0.271262,1.08946e-10,-0.185283,0.145263,0.00868135,-0.0546175,-0.161884,0,-0,3.22173e-05,-1.88558e-05,2.85541e-05,1.83351e-05,1.34845e-10,-1.1369e-07,5.0131e-09,-1.18703e-07,-0.0219506,0,0.000394508
1.719,-1.60649e-07,1.62788e-07,-0.00107581,-1.13491e-07,0.269451,1.08104e-10,-0.185028,0.145249,0.00867357,-0.0546231,-0.16189,0,-0,3.20866e-05,-1.86701e-05,2.84843e-05,1.8906e-05,1.33739e-10,-1.13625e-07,4.97385e-09,-1.18599e-07,-0.0146354,0,0.00612126
1.72,-1.60941e-07,1.63555e-07,-0.00107462,-1.13705e-07,0.270721,1.08695e-10,-0.184782,0.145259,0.00866671,-0.0546259,-0.161886,0,-0,3.19706e-05,-1.84231e-05,2.84386e-05,1.89313e-05,1.34487e-10,-1.1384e-07,5.00883e-09,-1.18849e-07,-0.0219514,0,0.000326205
1.721,-1.60957e-07,1.63634e-07,-0.00107372,-1.13805e-07,0.270876,1.08767e-10,-0.184487,0.145261,0.00865814,-0.0546305,-0.161885,0,-0,3.18277e-05,-1.83162e-05,2.83029e-05,1.84758e-05,1.34552e-10,-1.1394e-07,5.01635e-09,-1.18956e-07,-0.0329267,0,-0.0102085
1.722,-1.60796e-07,1.63138e-07,-0.00107306,-1.13849e-07,0.270104,1.08408e-10,-0.184198,0.145255,0.00864958,-0.0546358,-0.161888,0,-0,3.16848e-05,-1.8214e-05,2.81644e-05,1.78562e-05,1.34121e-10,-1.13983e-07,5.00269e-09,-1.18986e-07,-0.0201228,0,0.00209035
1.723,-1.60654e-07,1.62763e-07,-0.00107238,-1.1389e-07,0.269526,1.08139e-10,-0.183882,0.14525,0.00864025,-0.0546414,-0.161889,0,-0,3.15297e-05,-1.81745e-05,2.79998e-05,1.70287e-05,1.33756e-10,-1.14023e-07,4.99282e-09,-1.19016e-07,-0.0237824,0,-0.00185083
1.724,-1.60635e-07,1.62703e-07,-0.00107157,-1.1398e-07,0.269456,1.08107e-10,-0.183499,0.14525,0.00862907,-0.0546476,-0.161889,0,-0,3.13451e-05,-1.82758e-05,2.77661e-05,1.62905e-05,1.33703e-10,-1.14113e-07,4.99535e-09,-1.19109e-07,-0.0256119,0,-0.00338399
1.725,-1.60179e-07,1.61436e-07,-0.00107127,-1.139e-07,0.267441,1.07172e-10,-0.183116,0.145234,0.00861748,-0.0546554,-0.161895,0,-0,3.1154e-05,-1.84024e-05,2.75075e-05,1.5254e-05,1.32499e-10,-1.14032e-07,4.95123e-09,-1.18984e-07,-0.0146372,0,0.00591712
1.726,-1.59872e-07,1.60666e-07,-0.00107076,-1.13863e-07,0.26624,1.06616e-10,-0.182696,0.145225,0.00860494,-0.0546632,-0.161899,0,-0,3.09475e-05,-1.85954e-05,2.72186e-05,1.38742e-05,1.31664e-10,-1.13995e-07,4.92545e-09,-1.1892e-07,-0.0292765,0,-0.00953516
1.727,-1.60259e-07,1.61646e-07,-0.00106956,-1.14119e-07,0.267861,1.07367e-10,-0.18222,0.145238,0.00859137,-0.0546695,-0.161894,0,-0,3.07244e-05,-1.88546e-05,2.69037e-05,1.35433e-05,1.32667e-10,-1.14252e-07,4.96924e-09,-1.19221e-07,-0.027444,0,-0.00560654
1.728,-1.59788e-07,1.60334e-07,-0.0010693,-1.14033e-07,0.265781,1.06403e-10,-0.181759,0.145222,0.00857742,-0.0546788,-0.1619,0,-0,3.04949e-05,-1.91311e-05,2.65716e-05,1.22227e-05,1.31454e-10,-1.14164e-07,4.92353e-09,-1.19088e-07,-0.0182983,0,0.00187498
1.729,-1.59595e-07,1.59825e-07,-0.00106873,-1.14047e-07,0.265,1.06042e-10,-0.181282,0.145216,0.00856328,-0.0546872,-0.161902,0,-0,3.02621e-05,-1.94078e-05,2.62444e-05,1.18213e-05,1.30923e-10,-1.14178e-07,4.90841e-09,-1.19086e-07,-0.0256188,0,-0.00577962
1.73,-1.59458e-07,1.59407e-07,-0.00106812,-1.1409e-07,0.26437,1.05751e-10,-0.180787,0.145211,0.00854861,-0.0546958,-0.161904,0,-0,3.00207e-05,-1.97098e-05,2.58949e-05,1.07753e-05,1.30546e-10,-1.1422e-07,4.89755e-09,-1.19118e-07,-0.0164699,0,0.00320444
1.731,-1.59413e-07,1.59283e-07,-0.00106741,-1.14166e-07,0.264217,1.0568e-10,-0.180253,0.14521,0.00853288,-0.0547046,-0.161904,0,-0,2.97621e-05,-2.00758e-05,2.55303e-05,1.06858e-05,1.30428e-10,-1.14296e-07,4.89773e-09,-1.19194e-07,-0.0237901,0,-0.00375986
1.732,-1.59454e-07,1.59346e-07,-0.00106663,-1.1428e-07,0.264363,1.05748e-10,-0.179835,0.145211,0.00852061,-0.0547113,-0.161904,0,-0,2.95583e-05,-2.01645e-05,2.5343e-05,1.23352e-05,1.30525e-10,-1.14411e-07,4.9056e-09,-1.19316e-07,-0.0201299,0,0.000448163
1.733,-1.59716e-07,1.60009e-07,-0.00106563,-1.14482e-07,0.265474,1.06261e-10,-0.179509,0.14522,0.00851122,-0.0547157,-0.161901,0,-0,2.94003e-05,-2.0034e-05,2.52662e-05,1.3615e-05,1.31199e-10,-1.14613e-07,4.93669e-09,-1.1955e-07,-0.0182987,0,0.00371589
1.734,-1.59687e-07,1.59928e-07,-0.00106494,-1.14566e-07,0.265377,1.06216e-10,-0.179224,0.14522,0.00850282,-0.0547204,-0.161901,0,-0,2.92583e-05,-1.98358e-05,2.52121e-05,1.41316e-05,1.3115e-10,-1.14697e-07,4.93835e-09,-1.19636e-07,-0.0219585,0,0.000229885
1.735,-1.59149e-07,1.5847e-07,-0.00106482,-1.14445e-07,0.263051,1.05142e-10,-0.178916,0.145202,0.00849323,-0.0547275,-0.161908,0,-0,2.90972e-05,-1.9738e-05,2.50555e-05,1.14293e-05,1.29745e-10,-1.14574e-07,4.88613e-09,-1.1946e-07,-0.0164712,0,0.00365789
1.736,-1.59284e-07,1.5884e-07,-0.00106396,-1.14591e-07,0.263687,1.05436e-10,-0.178484,0.145207,0.0084806,-0.054734,-0.161906,0,-0,2.88878e-05,-1.98693e-05,2.47797e-05,1.09343e-05,1.30083e-10,-1.14721e-07,4.90524e-09,-1.19626e-07,-0.029281,0,-0.00809431
1.737,-1.59116e-07,1.58303e-07,-0.00106349,-1.14625e-07,0.262853,1.05051e-10,-0.178051,0.1452,0.00846759,-0.0547419,-0.161908,0,-0,2.86722e-05,-2.00226e-05,2.44995e-05,1.03398e-05,1.29646e-10,-1.14755e-07,4.88983e-09,-1.19644e-07,-0.0128111,0,0.00794522
1.738,-1.58802e-07,1.57469e-07,-0.00106314,-1.14586e-07,0.261542,1.04447e-10,-0.17763,0.14519,0.00845486,-0.0547499,-0.161912,0,-0,2.84606e-05,-2.01475e-05,2.42531e-05,1.08398e-05,1.28794e-10,-1.14714e-07,4.86167e-09,-1.19576e-07,-0.018303,0,0.00152868
1.739,-1.58473e-07,1.56627e-07,-0.00106279,-1.14537e-07,0.260223,1.0384e-10,-0.177253,0.14518,0.0084434,-0.0547573,-0.161916,0,-0,2.82693e-05,-2.01713e-05,2.40494e-05,1.04963e-05,1.27946e-10,-1.14665e-07,4.83303e-09,-1.19498e-07,-0.0311176,0,-0.0122596
